LABTYPE,RPTAGGR,YYYY,PERIOD,DRUG_REPORTS,QUERY_RUN_DATE,SUBSTANCE_ID,SUBSTANCE_DESCRIPTION,BASE_ID,BASE_DESCRIPTION,DRUG_CATEGORY_CODE,DRUG_CATEGORY_DESCRIPTION,STATE,STATE_LONG_NAME,STATE_FIPS
"Local/Municipal,State,Federal,Private","DrugReport  ","2011","SA2 (JUL - DEC)","304","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","OK","Oklahoma","40"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA1 (JAN - JUN)","507","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","LA","Louisiana","22"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA2 (JUL - DEC)","173","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","IA","Iowa","19"
"Local/Municipal,State,Federal,Private","DrugReport  ","2011","SA1 (JAN - JUN)","37","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","ID","Idaho","16"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA2 (JUL - DEC)","132","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","KS","Kansas","20"
"Local/Municipal,State,Federal,Private","DrugReport  ","2002","SA1 (JAN - JUN)","295","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","FL","Florida","12"
"Local/Municipal,State,Federal,Private","DrugReport  ","2009","SA2 (JUL - DEC)","144","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","CO","Colorado","08"
"Local/Municipal,State,Federal,Private","DrugReport  ","2011","SA1 (JAN - JUN)","461","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","FL","Florida","12"
"Local/Municipal,State,Federal,Private","DrugReport  ","2007","SA2 (JUL - DEC)","205","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","MS","Mississippi","28"
"Local/Municipal,State,Federal,Private","DrugReport  ","2014","SA2 (JUL - DEC)","511","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","VT","Vermont","50"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","30","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","NV","Nevada","32"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA1 (JAN - JUN)","421","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","NJ","New Jersey","34"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA2 (JUL - DEC)","3","2023-06-06 13:44:32","2467","OXYCODONE, SALT UNDETERMINED","1247","Oxycodone","11","Narcotic Analgesics","NC","North Carolina","37"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA1 (JAN - JUN)","184","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","AK","Alaska","02"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA2 (JUL - DEC)","183","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","MS","Mississippi","28"
"Local/Municipal,State,Federal,Private","DrugReport  ","2010","SA2 (JUL - DEC)","7","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","TX","Texas","48"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","183","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","TN","Tennessee","47"
"Local/Municipal,State,Federal,Private","DrugReport  ","2008","SA1 (JAN - JUN)","20","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","OR","Oregon","41"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA1 (JAN - JUN)","103","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","WA","Washington","53"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA2 (JUL - DEC)","941","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","MD","Maryland","24"
"Local/Municipal,State,Federal,Private","DrugReport  ","2010","SA2 (JUL - DEC)","283","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","IN","Indiana","18"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA1 (JAN - JUN)","482","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","GA","Georgia","13"
"Local/Municipal,State,Federal,Private","DrugReport  ","2010","SA1 (JAN - JUN)","247","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","VT","Vermont","50"
"Local/Municipal,State,Federal,Private","DrugReport  ","2012","SA1 (JAN - JUN)","11","2023-06-06 13:44:32","1248","OXYCODONE HYDROCHLORIDE","1247","Oxycodone","11","Narcotic Analgesics","CT","Connecticut","09"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA1 (JAN - JUN)","91","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","IL","Illinois","17"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA1 (JAN - JUN)","111","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","IL","Illinois","17"
"Local/Municipal,State,Federal,Private","DrugReport  ","2010","SA2 (JUL - DEC)","509","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","CA","California","06"
"Local/Municipal,State,Federal,Private","DrugReport  ","2022","SA1 (JAN - JUN)","20","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","SC","South Carolina","45"
"Local/Municipal,State,Federal,Private","DrugReport  ","2022","SA1 (JAN - JUN)","836","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","WA","Washington","53"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","365","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","MS","Mississippi","28"
"Local/Municipal,State,Federal,Private","DrugReport  ","2022","SA1 (JAN - JUN)","11","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","ND","North Dakota","38"
"Local/Municipal,State,Federal,Private","DrugReport  ","2008","SA1 (JAN - JUN)","787","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2010","SA1 (JAN - JUN)","79","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","OH","Ohio","39"
"Local/Municipal,State,Federal,Private","DrugReport  ","2006","SA1 (JAN - JUN)","377","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","FL","Florida","12"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA2 (JUL - DEC)","21","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","HI","Hawaii","15"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA2 (JUL - DEC)","68","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA2 (JUL - DEC)","64","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","WA","Washington","53"
"Local/Municipal,State,Federal,Private","DrugReport  ","2007","SA1 (JAN - JUN)","21","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","ID","Idaho","16"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA2 (JUL - DEC)","63","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","WA","Washington","53"
"Local/Municipal,State,Federal,Private","DrugReport  ","2008","SA1 (JAN - JUN)","472","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","WA","Washington","53"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA2 (JUL - DEC)","274","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","AK","Alaska","02"
"Local/Municipal,State,Federal,Private","DrugReport  ","2005","SA1 (JAN - JUN)","7","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","SC","South Carolina","45"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA1 (JAN - JUN)","45","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","MD","Maryland","24"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA1 (JAN - JUN)","78","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","551","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","WI","Wisconsin","55"
"Local/Municipal,State,Federal,Private","DrugReport  ","2009","SA1 (JAN - JUN)","161","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","VT","Vermont","50"
"Local/Municipal,State,Federal,Private","DrugReport  ","2014","SA1 (JAN - JUN)","175","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","NH","New Hampshire","33"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA2 (JUL - DEC)","18","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","RI","Rhode Island","44"
"Local/Municipal,State,Federal,Private","DrugReport  ","2009","SA1 (JAN - JUN)","50","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2013","SA1 (JAN - JUN)","77","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","FL","Florida","12"
"Local/Municipal,State,Federal,Private","DrugReport  ","2009","SA2 (JUL - DEC)","22","2023-06-06 13:44:32","2467","OXYCODONE, SALT UNDETERMINED","1247","Oxycodone","11","Narcotic Analgesics","NY","New York","36"
"Local/Municipal,State,Federal,Private","DrugReport  ","2012","SA2 (JUL - DEC)","80","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","DE","Delaware","10"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA2 (JUL - DEC)","71","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","TN","Tennessee","47"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA2 (JUL - DEC)","69","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","UT","Utah","49"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA2 (JUL - DEC)","688","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","IN","Indiana","18"
"Local/Municipal,State,Federal,Private","DrugReport  ","2005","SA1 (JAN - JUN)","166","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","IN","Indiana","18"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA1 (JAN - JUN)","32","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","NV","Nevada","32"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA2 (JUL - DEC)","20","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","AK","Alaska","02"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA1 (JAN - JUN)","32","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2001","SA1 (JAN - JUN)","71","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","PR","Puerto Rico","72"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA1 (JAN - JUN)","498","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","ID","Idaho","16"
"Local/Municipal,State,Federal,Private","DrugReport  ","2005","SA2 (JUL - DEC)","27","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","FL","Florida","12"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA2 (JUL - DEC)","144","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","IN","Indiana","18"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","28","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","NH","New Hampshire","33"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA2 (JUL - DEC)","300","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","WA","Washington","53"
"Local/Municipal,State,Federal,Private","DrugReport  ","2014","SA2 (JUL - DEC)","160","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","CO","Colorado","08"
"Local/Municipal,State,Federal,Private","DrugReport  ","2022","SA1 (JAN - JUN)","22","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","AL","Alabama","01"
"Local/Municipal,State,Federal,Private","DrugReport  ","2000","SA2 (JUL - DEC)","72","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA2 (JUL - DEC)","46","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","TN","Tennessee","47"
"Local/Municipal,State,Federal,Private","DrugReport  ","2011","SA1 (JAN - JUN)","14","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","MT","Montana","30"
"Local/Municipal,State,Federal,Private","DrugReport  ","2005","SA2 (JUL - DEC)","19","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","SC","South Carolina","45"
"Local/Municipal,State,Federal,Private","DrugReport  ","2012","SA1 (JAN - JUN)","3","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","KS","Kansas","20"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA2 (JUL - DEC)","83","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","TX","Texas","48"
"Local/Municipal,State,Federal,Private","DrugReport  ","2011","SA2 (JUL - DEC)","3","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","ID","Idaho","16"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA2 (JUL - DEC)","65","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","MD","Maryland","24"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","126","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","CT","Connecticut","09"
"Local/Municipal,State,Federal,Private","DrugReport  ","2014","SA2 (JUL - DEC)","53","2023-06-06 13:44:32","2467","OXYCODONE, SALT UNDETERMINED","1247","Oxycodone","11","Narcotic Analgesics","NH","New Hampshire","33"
"Local/Municipal,State,Federal,Private","DrugReport  ","2003","SA1 (JAN - JUN)","103","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","SC","South Carolina","45"
"Local/Municipal,State,Federal,Private","DrugReport  ","2006","SA2 (JUL - DEC)","116","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","NC","North Carolina","37"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","2","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","PR","Puerto Rico","72"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA1 (JAN - JUN)","20","2023-06-06 13:44:32","1547","XYLAZINE","1547","Xylazine","2","Depressants and Tranquilizers","NH","New Hampshire","33"
"Local/Municipal,State,Federal,Private","DrugReport  ","2013","SA1 (JAN - JUN)","22","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","IN","Indiana","18"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA1 (JAN - JUN)","152","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","IL","Illinois","17"
"Local/Municipal,State,Federal,Private","DrugReport  ","2013","SA1 (JAN - JUN)","204","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","UT","Utah","49"
"Local/Municipal,State,Federal,Private","DrugReport  ","2008","SA1 (JAN - JUN)","259","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","AR","Arkansas","05"
"Local/Municipal,State,Federal,Private","DrugReport  ","1998","SA2 (JUL - DEC)","139","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","DC","District of Columbia","11"
"Local/Municipal,State,Federal,Private","DrugReport  ","2022","SA1 (JAN - JUN)","57","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","MS","Mississippi","28"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA1 (JAN - JUN)","55","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","OH","Ohio","39"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA2 (JUL - DEC)","250","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","CA","California","06"
"Local/Municipal,State,Federal,Private","DrugReport  ","2009","SA2 (JUL - DEC)","66","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","MT","Montana","30"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA2 (JUL - DEC)","175","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","CT","Connecticut","09"
"Local/Municipal,State,Federal,Private","DrugReport  ","2007","SA2 (JUL - DEC)","159","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","FL","Florida","12"
"Local/Municipal,State,Federal,Private","DrugReport  ","2000","SA1 (JAN - JUN)","317","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","244","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","OR","Oregon","41"
"Local/Municipal,State,Federal,Private","DrugReport  ","2005","SA1 (JAN - JUN)","119","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","PA","Pennsylvania","42"
"Local/Municipal,State,Federal,Private","DrugReport  ","2008","SA2 (JUL - DEC)","13","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","IN","Indiana","18"
"Local/Municipal,State,Federal,Private","DrugReport  ","2022","SA1 (JAN - JUN)","68","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","WI","Wisconsin","55"
"Local/Municipal,State,Federal,Private","DrugReport  ","2009","SA1 (JAN - JUN)","107","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","PA","Pennsylvania","42"
"Local/Municipal,State,Federal,Private","DrugReport  ","2010","SA2 (JUL - DEC)","275","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","TX","Texas","48"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA2 (JUL - DEC)","14","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","GA","Georgia","13"
"Local/Municipal,State,Federal,Private","DrugReport  ","2011","SA2 (JUL - DEC)","7","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","IL","Illinois","17"
"Local/Municipal,State,Federal,Private","DrugReport  ","2008","SA2 (JUL - DEC)","32","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","AK","Alaska","02"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA2 (JUL - DEC)","133","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","AL","Alabama","01"
"Local/Municipal,State,Federal,Private","DrugReport  ","2002","SA2 (JUL - DEC)","151","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","MO","Missouri","29"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA2 (JUL - DEC)","18","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","ME","Maine","23"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA1 (JAN - JUN)","171","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","CT","Connecticut","09"
"Local/Municipal,State,Federal,Private","DrugReport  ","2005","SA2 (JUL - DEC)","95","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","KS","Kansas","20"
"Local/Municipal,State,Federal,Private","DrugReport  ","2006","SA2 (JUL - DEC)","95","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","WI","Wisconsin","55"
"Local/Municipal,State,Federal,Private","DrugReport  ","2004","SA2 (JUL - DEC)","179","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","GA","Georgia","13"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA2 (JUL - DEC)","19","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","MT","Montana","30"
"Local/Municipal,State,Federal,Private","DrugReport  ","2001","SA1 (JAN - JUN)","124","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","DC","District of Columbia","11"
"Local/Municipal,State,Federal,Private","DrugReport  ","2005","SA1 (JAN - JUN)","174","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","DC","District of Columbia","11"
"Local/Municipal,State,Federal,Private","DrugReport  ","2004","SA1 (JAN - JUN)","9","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","NJ","New Jersey","34"
"Local/Municipal,State,Federal,Private","DrugReport  ","2022","SA2 (JUL - DEC)","30","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","LA","Louisiana","22"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","184","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","AZ","Arizona","04"
"Local/Municipal,State,Federal,Private","DrugReport  ","2006","SA1 (JAN - JUN)","3","2023-06-06 13:44:32","1507","FENTANYL, OTHER","1504","Fentanyl","33","Fentanyl and Fentanyl-related","PA","Pennsylvania","42"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA2 (JUL - DEC)","422","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","WV","West Virginia","54"
"Local/Municipal,State,Federal,Private","DrugReport  ","2000","SA2 (JUL - DEC)","3","2023-06-06 13:44:32","1248","OXYCODONE HYDROCHLORIDE","1247","Oxycodone","11","Narcotic Analgesics","IL","Illinois","17"
"Local/Municipal,State,Federal,Private","DrugReport  ","2014","SA2 (JUL - DEC)","40","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","MI","Michigan","26"
"Local/Municipal,State,Federal,Private","DrugReport  ","2006","SA2 (JUL - DEC)","28","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","OH","Ohio","39"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA2 (JUL - DEC)","65","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","MT","Montana","30"
"Local/Municipal,State,Federal,Private","DrugReport  ","2010","SA1 (JAN - JUN)","32","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","MO","Missouri","29"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA2 (JUL - DEC)","81","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","OK","Oklahoma","40"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA1 (JAN - JUN)","45","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","WA","Washington","53"
"Local/Municipal,State,Federal,Private","DrugReport  ","2002","SA1 (JAN - JUN)","102","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","TX","Texas","48"
"Local/Municipal,State,Federal,Private","DrugReport  ","2007","SA1 (JAN - JUN)","3","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","IN","Indiana","18"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA2 (JUL - DEC)","162","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","CT","Connecticut","09"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA2 (JUL - DEC)","60","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","NH","New Hampshire","33"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","236","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","FL","Florida","12"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA2 (JUL - DEC)","32","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","WI","Wisconsin","55"
"Local/Municipal,State,Federal,Private","DrugReport  ","2003","SA2 (JUL - DEC)","147","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","IN","Indiana","18"
